YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202205,169375,1029621,1,2.02,"W","PANAMA CITY BEACH",30.2137,-85.8735,3012822,8552410
202205,169375,1029622,1,2.02,"W","PANAMA CITY BEACH",30.2137,-85.8735,3012822,8552410
202205,169375,1029623,1,9.1,"SE","PANAMA CITY BEACH",30.1341,-85.7154,308046,8542924
202205,169375,1029624,1,.72,"NNW","ALLIGATOR POINT",29.899,-84.3962,2953940,8423772
202205,169375,1029625,1,4.31,"SSE","PANACEA",29.9708,-84.3575,2958248,8421450
202205,169375,1029626,1,7.93,"SSE","PANACEA",29.9222,-84.3344,2955332,8420064
202205,169375,1029627,1,.3,"NW","KEATON BEACH",29.823,-83.5936,2949380,8335616
202205,169375,1029628,1,.93,"WSW","HORSESHOE BEACH",29.4373,-83.2952,2926238,8317712
202205,169375,1029629,1,9.1,"SE","PANAMA CITY BEACH",30.1341,-85.7154,308046,8542924
202205,169376,1029630,1,.93,"WSW","HORSESHOE BEACH",29.4373,-83.2952,2926238,8317712
202205,169376,1029631,1,.82,"SSW","HORSESHOE BEACH",29.429,-83.285,2925740,8317100
202205,169376,1029646,1,1.27,"SE","SPRING CREEK",30.068,-84.304,304080,8418240
202205,169376,1029648,1,4.78,"S","PANACEA",29.9609,-84.3848,2957654,8423088
202205,169376,1029649,1,7.93,"SSE","PANACEA",29.9222,-84.3344,2955332,8420064
202205,169376,1029652,1,1.63,"ENE","ALLIGATOR POINT",29.897,-84.364,2953820,8421840
202205,169376,1029654,1,2.18,"WNW","ALLIGATOR POINT",29.905,-84.422,2954300,8425320
202205,169376,1029656,1,5.1,"ENE","CARRABELLE",29.885,-84.585,2953100,8435100
202205,169377,1025897,1,3.28,"ENE","BERNE",44.19,-92.71,4411400,9242600
202205,169377,1025941,1,3.73,"WNW","ORONOCO",44.19,-92.6,4411400,9236000
202205,169377,1025944,1,5.37,"WSW","HAMMOND",44.2,-92.48,4412000,9228800
202205,169377,1025947,1,.85,"SE","HAMMOND",44.22,-92.37,4413200,9222200
202205,169377,1025948,1,1.47,"SSE","HAMMOND",44.21,-92.37,4412600,9222200
202205,169377,1025954,1,1.21,"SW","POTSDAM",44.16,-92.37,449600,9222200
202205,169377,1025955,1,2.03,"NE","POTSDAM",44.19,-92.32,4411400,9219200
202205,169377,1026605,1,3.98,"SSE","JARRETTS",44.18,-92.29,4410800,9217400
202205,169377,1026606,1,3.76,"NNE","PLAINVIEW",44.22,-92.14,4413200,928400
202205,169377,1026607,1,0,"N","KASSON",44.03,-92.75,441800,9245000
202205,169377,1026608,1,.69,"S","KELLOGG",44.31,-92,4418600,9200
202205,169377,1033175,1,0,"N","LAKE CITY",44.45,-92.27,4427000,9216200
202205,169381,1025953,1,2.13,"NNW","JENNY LAKE",43.76,-110.71,4345600,11042600
202205,169381,1025953,2,2.13,"N","JENNY LAKE",43.7604,-110.7076,4345624,11042456
202205,169386,1025963,1,2.13,"NNW","GATES",38.26,-83.379,3815600,8322740
202205,169399,1026047,1,3.62,"SW","MOUTH OF MOBILE RIVER",30.62,-88.07,3037200,884200
202205,169399,1026048,1,6,"WSW","POINT CLEAR",30.4368,-88.0131,3026208,88786
202205,169399,1026220,1,3.29,"ENE","PERDIDO PASS",30.29,-87.51,3017400,8730600
202205,169399,1026221,1,5.52,"ENE","PERDIDO PASS",30.31,-87.48,3018600,8728800
202205,169399,1026222,1,14.52,"S","PERDIDO PASS",30.06,-87.55,303600,8733000
202205,169399,1026998,1,4.19,"S","GARCON POINT BRIDGE",30.36,-87.08,3021600,874800
202205,169399,1027000,1,0,"N","NAVARRE BEACH",30.38,-86.86,3022800,8651600
202205,169399,1027069,1,0,"N","MARY ESTHER",30.41,-86.66,3024600,8639600
202205,169399,1027372,1,0,"N","OKALOOSA PIER",30.39,-86.59,3023400,8635400
202205,169399,1031786,1,0,"N","OKALOOSA PIER",30.39,-86.59,3023400,8635400
202205,169399,1031787,1,30.78,"SW","PENSACOLA BEACH",30.06,-87.55,303600,8733000
202205,169400,1026050,1,2,"SW","OAK GROVE",30.8995,-87.4539,3053970,8727234
202205,169400,1026052,1,4,"ESE","BARRINEAU PARK",30.6779,-87.3678,3040674,8722068
202205,169400,1026218,1,2,"NE","FERRY PASS",30.5205,-87.1962,3031230,8711772
202205,169400,1026232,1,5,"SSW","JAY",30.8831,-87.1823,3052986,8710938
202205,169400,1026243,1,.91,"NE","PENSACOLA BEACH",30.34,-87.12,3020400,877200
202205,169400,1027376,1,2,"NNE","VALPARAISO",30.5067,-86.4871,3030402,8629226
202205,169400,1031788,1,1,"ESE","DESTIN",30.3745,-86.5045,3022470,8630270
202205,169401,1026057,1,1.4,"WSW","DENSMORE",39.6255,-99.7756,3937530,9946536
202205,169401,1026060,1,8.36,"NE","DENSMORE",39.7293,-99.66,3943758,9939600
202205,169401,1026061,1,.21,"SSW","(HLC)HILL CITY MUNI",39.3772,-99.8315,3922632,9949890
202205,169401,1026063,1,.21,"SSW","(HLC)HILL CITY MUNI",39.3772,-99.8315,3922632,9949890
202205,169401,1026219,1,16.51,"SE","GOVE",38.7977,-100.2436,3847862,10014616
202205,169403,1026105,1,3.15,"NNW","IONA",43.57,-99.46,4334200,9927600
202205,169403,1026106,1,2.02,"SW","GARY",44.78,-96.48,4446800,9628800
202205,169403,1026107,1,.69,"S","BRANDT",44.66,-96.62,4439600,9637200
202205,169403,1026108,1,3.75,"NNE","CLARK CO ARPT",44.95,-97.67,4457000,9740200
202205,169403,1026110,1,4.93,"E","BRADLEY",45.09,-97.53,455400,9731800
202205,169403,1026111,1,4.43,"ENE","WATERTOWN",44.93,-97.02,4455800,971200
202205,169403,1026112,1,4.89,"E","GRENVILLE",45.46,-97.3,4527600,9718000
202205,169403,1026113,1,.85,"NW","TUNERVILLE",44.89,-96.68,4453400,9640800
202205,169404,1026114,1,6.02,"NE","ORTONVILLE ARPT",45.36,-96.33,4521600,9619800
202205,169404,1026115,1,.84,"NE","JOHNSON",45.59,-96.29,4535400,9617400
202205,169404,1026116,1,8.33,"E","COLLIS",45.63,-96.26,4537800,9615600
202205,169404,1026117,1,5.7,"WSW","DUMONT",45.69,-96.54,4541400,9632400
202205,169404,1026118,1,2.98,"WSW","GRACEVILLE",45.56,-96.49,4533600,9629400
202205,169404,1027844,1,4.89,"NNE","CORRELL",45.2984,-96.1441,4517904,968646
202205,169404,1027844,2,4.67,"S","ARTICHOKE",45.3328,-96.1405,4519968,968430
202205,169405,1026121,1,9.8,"NNE","KANORADO ARPT",39.5242,-101.9311,3931452,10155866
202205,169405,1026122,1,8.76,"NE","KANORADO ARPT",39.4799,-101.8924,3928794,10153544
202205,169405,1026127,1,.41,"ESE","GOODLAND ARPT",39.3672,-101.6932,3922032,10141592
202205,169406,1026123,1,7.13,"WNW","VIOLA",37.52,-97.77,3731200,9746200
202205,169406,1026124,1,2.76,"N","MILTON",37.47,-97.78,3728200,9746800
202205,169406,1026125,1,.88,"SE","CHENEY",37.62,-97.77,3737200,9746200
202205,169406,1026126,1,.55,"W","CHENEY",37.63,-97.79,3737800,9747400
202205,169406,1026128,1,2.29,"ESE","GARDEN PLAIN",37.66,-97.64,3739600,9738400
202205,169407,1026129,1,2.12,"NE","ASH GROVE",39.19,-98.32,3911400,9819200
202205,169407,1026130,1,.69,"N","LINCOLN",39.04,-98.15,392400,989000
202205,169412,1026160,1,1.1,"E","HAYSVILLE",37.57,-97.35,3734200,9721000
202205,169412,1026161,1,.87,"SW","BEVERLY",39.01,-97.98,39600,9758800
202205,169412,1026162,1,0,"N","MARQUETTE",38.55,-97.83,3833000,9749800
202205,169412,1026163,1,0,"N","LINDSBORG",38.58,-97.67,3834800,9740200
202205,169412,1026164,1,1.08,"E","MC PHERSON",38.37,-97.65,3822200,9739000
202205,169412,1026165,1,2.14,"SSE","MC PHERSON ARPT",38.32,-97.67,3819200,9740200
202205,169412,1026166,1,.69,"N","MOUNDRIDGE",38.21,-97.52,3812600,9731200
202205,169412,1026167,1,1.29,"ESE","CASSODAY",38.02,-96.61,381200,9636600
202205,169412,1026168,1,.88,"SW","CASSODAY",38.02,-96.64,381200,9638400
202205,169412,1026169,1,.55,"E","EUREKA",37.82,-96.29,3749200,9617400
202205,169412,1026170,1,.55,"E","EUREKA",37.82,-96.29,3749200,9617400
202205,169412,1026171,1,1.1,"W","NEW ALBANY",37.57,-95.95,3734200,9557000
202205,169412,1026172,1,.88,"NE","ALTOONA",37.53,-95.66,3731800,9539600
202205,169412,1026173,1,.54,"E","HAMILTON",37.98,-96.16,3758800,969600
202205,169412,1026174,1,1.09,"W","BENEDICT",37.63,-95.75,3737800,9545000
202205,169768,1028357,5,1.37,"SSW","RALEIGH",35.7806,-78.6748,3546836,7840488
202205,169769,1028362,1,2.36,"NE","HOODSWAMP",35.4412,-77.8472,3526472,7750832
202205,169769,1028363,1,.79,"NNE","FORESTVILLE",35.9607,-78.5251,3557642,7831506
202205,169769,1028364,1,.32,"WNW","NEWHILL",35.6809,-78.9356,3540854,7856136
202205,169769,1028365,1,1.63,"E","HOLLY SPGS",35.6499,-78.8209,3538994,7849254
202205,169769,1028366,1,.54,"E","ZEBULON",35.8203,-78.3204,3549218,7819224
202205,169769,1028367,1,.78,"S","WENDELL ARPT",35.7889,-78.3678,3547334,7822068
202205,169769,1028368,1,.78,"N","MC CULLERS",35.6813,-78.6807,3540878,7840842
202205,169769,1028369,1,2.44,"NE","COATS XRDS",35.548,-78.5234,3532880,7831404
202205,169770,1028371,1,2.63,"WNW","GLEN ANNA",35.87,-80.1399,3552200,808394
202205,169770,1028372,1,.9,"NW","GLENCOE",36.1405,-79.4394,368430,7926364
202205,169770,1028373,1,1.24,"NNE","THOMASVILLE",35.8963,-80.0706,3553778,804236
202205,169770,1028374,1,.3,"NW","BURLINGTON",36.1027,-79.4343,366162,7926058
202205,169770,1028375,1,.85,"S","FAIR GROVE",35.858,-80.0728,3551480,804368
202205,169770,1028377,1,.87,"SSW","HAW RIVER",36.0885,-79.3764,365310,7922584
202205,169770,1028378,1,.82,"SW","THOMASVILLE",35.8707,-80.089,3552242,805340
202205,169770,1028379,1,2.74,"NW","LINEBERRY",35.8767,-79.7562,3552602,7945372
202205,169770,1028380,1,.83,"NW","TRINITY",35.8886,-79.9902,3553316,7959412
202205,169770,1028381,1,.43,"NNE","CHURCHLAND",35.7858,-80.4174,3547148,8025044
202205,169770,1028382,1,.58,"ENE","CHAPEL HILL",35.9227,-79.0602,3555362,793612
202205,169770,1028392,1,4.17,"SSE","LIBERTY",35.8216,-79.5507,3549296,7933042
202205,169770,1028398,1,1.37,"NW","EAST DURHAM",35.9963,-78.8838,3559778,7853028
202205,169770,1028400,1,1.95,"N","SILER CITY",35.7579,-79.4746,3545474,7928476
202205,169770,1028401,1,3.19,"W","BYNUM",35.7715,-79.2069,3546290,7912414
202205,169770,1028402,1,.95,"SSW","COLLEGE VIEW",35.7672,-78.7064,3546032,7842384
202205,169770,1028410,1,1.13,"WNW","FRIENDSHIP",35.7044,-78.9194,3542264,7855164
202205,169770,1028418,1,2.69,"WNW","MC CULLERS",35.6857,-78.7238,3541142,7843428
202205,169770,1028419,1,2.7,"WNW","MC CULLERS",35.6866,-78.7235,3541196,7843410
202205,169770,1028420,1,.81,"NW","WILLIAMS XRDS",35.6582,-78.6803,3539492,7840818
202205,169770,1028421,1,2.34,"S","GARNER",35.6861,-78.6176,3541166,7837056
202205,169770,1028422,1,.48,"E","MC CULLERS",35.6707,-78.6715,3540242,7840290
202205,169770,1028425,1,.59,"WSW","CLAYTON",35.647,-78.4799,3538820,7828794
202205,169770,1028428,1,2.25,"WSW","AUBURN",35.6704,-78.5883,3540224,7835298
202205,169770,1028432,1,1,"NW","SELMA",35.5388,-78.2941,3532328,7817646
202205,169770,1028436,1,.68,"NW","LUCAMA",35.6566,-78.029,3539396,781740
202205,169770,1028440,1,1.57,"ENE","LUCAMA",35.6559,-77.993,3539354,7759580
202205,169770,1028442,1,2.63,"W","CONTENTNEA",35.6729,-77.9761,3540374,7758566
202205,169770,1028443,1,2.42,"W","CONTENTNEA",35.6745,-77.9726,3540470,7758356
202205,169770,1028444,1,2.55,"W","CONTENTNEA",35.677,-77.9753,3540620,7758518
202205,169770,1028445,1,2.85,"WSW","BLACK CREEK",35.6201,-77.9793,3537206,7758758
202205,169770,1028446,1,2.45,"W","CONTENTNEA",35.686,-77.973,3541160,7758380
202205,169770,1028447,1,1.7,"WSW","WILSON",35.7173,-77.9459,3543038,7756754
202205,169770,1028448,1,2.31,"SW","WILSON",35.709,-77.9522,3542540,7757132
202205,169770,1028449,1,1.93,"WSW","WILSON",35.7198,-77.9521,3543188,7757126
202205,169770,1028450,1,.42,"NNE","BLACK CREEK",35.6354,-77.9268,3538124,7755608
202205,169770,1028451,1,.21,"SSE","WILSON",35.7271,-77.9193,3543626,7755158
202205,169770,1028452,1,.65,"ESE","WILSON",35.725,-77.9103,3543500,7754618
202205,169770,1028453,1,1.33,"SW","SARATOGA",35.6353,-77.7952,3538118,7747712
202205,169770,1028454,1,.4,"NNW","BLACK CREEK",35.6352,-77.9331,3538112,7755986
202205,169770,1028455,1,1.99,"ENE","LUCAMA",35.6618,-77.9876,3539708,7759256
202205,169772,1028456,1,.47,"SW","CROSSWAY",34.7459,-79.5066,3444754,7930396
202205,169772,1028457,1,.83,"N","ELMORE",34.8319,-79.5024,3449914,7930144
202205,169772,1028458,1,.56,"SE","EAST ROCKINGHAM",34.9152,-79.762,3454912,7945720
202205,169772,1028459,1,.64,"SW","CORDOVA",34.8927,-79.837,3453562,7950220
202205,169772,1028460,1,1.25,"SW","MICRO",35.5599,-78.2185,3533594,7813110
202205,169772,1028461,1,1.26,"W","CARPENTER",35.8188,-78.9024,3549128,7854144
202205,169772,1028462,1,.37,"W","ROXBORO",36.399,-78.9865,3623940,7859190
202205,169772,1028463,1,2.07,"W","SURF",36.3533,-78.917,3621198,7855020
202205,169772,1028464,1,2,"N","MORRISVILLE",35.8488,-78.8267,3550928,7849602
202205,169772,1028466,1,.64,"SW","TOBACCOVILLE",36.2228,-80.3871,3613368,8023226
202205,169772,1028468,1,.92,"SE","SWAINTOWN",36.0392,-80.2703,362352,8016218
202205,169772,1028469,1,1.11,"SE","KNIGHTDALE",35.7685,-78.4662,3546110,7827972
202205,169772,1028470,1,1.92,"ESE","CEFFO",36.4362,-79.0201,3626172,791206
202205,169780,1028606,1,3.01,"SSW","KEMPNER",31.04,-98.02,312400,981200
202205,169780,1028607,1,1.73,"W","PEERLESS",33.27,-95.73,3316200,9543800
202205,169780,1028609,1,0,"N","TELEPHONE",33.78,-96.02,3346800,961200
202205,169780,1028610,1,2.72,"NW","MEXIA",31.71,-96.53,3142600,9631800
202205,169780,1028611,1,1.17,"E","WAXAHACHIE",32.4,-96.83,3224000,9649800
202205,169780,1028612,1,.91,"SW","ALLIANCE HALL",31.96,-96.69,3157600,9641400
202205,169780,1028614,1,.57,"W","RAVENNA",33.68,-96.24,3340800,9614400
202205,169780,1029808,1,.44,"ESE","KAUFMAN",32.5766,-96.3136,3234596,9618816
202205,169780,1029808,2,1.06,"ESE","KAUFMAN",32.5739,-96.3033,3234434,9618198
202205,169780,1029808,3,1.26,"S","KAUFMAN",32.5621,-96.3159,3233726,9618954
202205,169780,1029808,4,.68,"S","KAUFMAN",32.5702,-96.321,3234212,9619260
202205,169780,1029809,1,2.93,"ENE","TOOL",32.2816,-96.1217,3216896,967302
202205,169780,1029809,2,3.28,"ENE","TOOL",32.2814,-96.1155,3216884,966930
202205,169780,1029809,3,3.26,"ENE","TOOL",32.28,-96.1156,3216800,966936
202205,169780,1029809,4,2.91,"ENE","TOOL",32.2801,-96.1216,3216806,967296
202205,169780,1029810,1,.91,"SE","EUREKA",32.01,-96.29,32600,9617400
202205,169780,1029812,1,.57,"W","RAVENNA",33.68,-96.24,3340800,9614400
202205,169780,1029815,1,.69,"N","WACO LAKE",31.61,-97.22,3136600,9713200
202205,169786,1028624,1,3,"N","ST DENNIS",38.2631,-85.8265,3815786,8549590
202205,169786,1028625,1,1.41,"NW","LOUISVILLE",38.2436,-85.7993,3814616,8547958
202205,169786,1028673,1,.91,"NNE","FRANKFT CPTL CITY AR",38.1925,-84.8947,3811550,8453682
202205,169786,1028673,2,.87,"NNE","FRANKFT CPTL CITY AR",38.1918,-84.8946,3811508,8453676
202205,169786,1028673,3,.88,"NNE","FRANKFT CPTL CITY AR",38.1919,-84.8941,3811514,8453646
202205,169786,1028673,4,.93,"NNE","FRANKFT CPTL CITY AR",38.1927,-84.8942,3811562,8453652
202205,169787,1028626,1,0,"N","HALLEY JCT",33.53,-91.38,3331800,9122800
202205,169787,1028627,1,.9,"NW","DERMOTT",33.53,-91.44,3331800,9126400
202205,169787,1028628,1,.38,"SW","MYRTLE GROVE",33.2962,-91.2748,3317772,9116488
202205,169787,1028637,1,.69,"S","LAKE VLG",33.32,-91.28,3319200,9116800
202205,169787,1028641,1,2.41,"WNW","MC MILLIAN CORNER",33.39,-91.36,3323400,9121600
202205,169789,1028651,1,0,"N","LAKE PROVIDENCE",32.8,-91.18,3248000,9110800
202205,169789,1028653,1,.9,"SW","OAK GROVE",32.86,-91.39,3251600,9123400
202205,169789,1028655,1,1.35,"ENE","BOWIE",32.76,-91.25,3245600,9115000
202205,169789,1028659,1,.69,"S","ALSATIA",32.61,-91.18,3236600,9110800
202205,169789,1028662,1,1.09,"SE","TALLULAH",32.4083,-91.1876,3224498,9111256
202205,169792,1028681,1,.84,"ENE","DEERBROOK",33.2353,-88.4869,3314118,8829214
202205,169792,1028682,1,0,"N","PAULETTE",33,-88.43,3300,8825800
202205,169792,1028751,1,2.88,"E","SHAW",33.6,-90.77,3336000,9046200
202205,169792,1028752,1,.9,"NW","GREENVILLE",33.41,-91.06,3324600,913600
202205,169792,1028752,2,2.74,"NNE","OSSEOLA",33.3586,-90.8691,3321516,9052146
202205,169792,1028753,1,1.15,"E","LELAND",33.4,-90.9,3324000,9054000
202205,169792,1028754,1,0,"N","INDIANOLA",33.45,-90.65,3327000,9039000
202205,169792,1028763,1,1.35,"WSW","MARATHON",33.06,-91.04,333600,912400
202205,169792,1028765,1,.58,"E","BELZONI",33.18,-90.49,3310800,9029400
202205,169792,1028766,1,1.76,"WNW","EAGLE BEND",32.5299,-91.0278,3231794,911668
202205,169792,1028773,1,.69,"N","BALLGROUND",32.54,-90.75,3232400,9045000
202205,169792,1028773,2,5.81,"E","BOVINA",32.3527,-90.6305,3221162,9037830
202205,169792,1028775,1,.69,"S","LITTLE YAZOO",32.71,-90.37,3242600,9022200
202205,169792,1028785,1,1.88,"ESE","STOUT",32.29,-90.87,3217400,9052200
202205,169792,1028793,1,1.36,"ENE","OAKLAWN",32.01,-90.98,32600,9058800
202205,169792,1028796,1,1.5,"NNW","SPRING RIDGE",32.2,-90.34,3212000,9020400
202205,169792,1028796,2,.9,"SE","JACKSON",32.32,-90.16,3219200,909600
202205,169792,1028800,1,1.5,"SSW","SHELBY",33.93,-90.79,3355800,9047400
202205,169792,1028801,1,0,"N","HAMPTON",33.03,-91,331800,9100
202205,169792,1028802,1,0,"N","FLORENCE",32.15,-90.13,329000,907800
202205,170219,1032057,1,5.83,"WNW","UTUADO",18.3006,-66.7828,1818036,6646968
202205,170219,1032058,1,4.57,"WSW","OROCOVIS",18.2019,-66.4869,1812114,6629214
202205,170219,1032059,1,.7,"SSW","OROCOVIS",18.2104,-66.4235,1812624,6625410
202205,170219,1032059,2,.63,"SSW","OROCOVIS",18.2122,-66.4249,1812732,6625494
202205,170219,1032059,3,.48,"SSW","OROCOVIS",18.2134,-66.4223,1812804,6625338
202205,170219,1032059,4,.62,"S","OROCOVIS",18.2112,-66.4218,1812672,6625308
202205,170219,1032060,1,1.48,"ENE","COAMO",18.09,-66.33,185400,6619800
202205,170219,1032061,1,1.31,"W","VILLALBA",18.12,-66.49,187200,6629400
202205,170219,1032062,1,3.08,"NNE","VILLALBA",18.16,-66.4492,189600,6626952
202205,170219,1032063,1,1.69,"W","SAN GERMAN",18.103,-67.0555,186180,673330
202205,170219,1032063,2,1.67,"W","SAN GERMAN",18.1045,-67.055,186270,673300
202205,170219,1032063,3,1.49,"W","SAN GERMAN",18.1036,-67.0524,186216,673144
202205,170219,1032063,4,1.53,"W","SAN GERMAN",18.1025,-67.0532,186150,673192
202205,170219,1032064,1,2.16,"SSW","SAN GERMAN",18.071,-67.0425,184260,672550
202205,170219,1032065,1,.66,"W","SAN GERMAN",18.1,-67.04,186000,672400
202205,170219,1032066,1,3.72,"SE","UTUADO",18.2349,-66.657,1814094,6639420
202205,170219,1032066,2,3.8,"SE","UTUADO",18.2331,-66.6571,1813986,6639426
202205,170219,1032066,3,3.93,"SE","UTUADO",18.2332,-66.6543,1813992,6639258
202205,170219,1032066,4,3.81,"SE","UTUADO",18.2351,-66.6551,1814106,6639306
202205,170234,1032094,1,.55,"W","WATTSBORO",36.88,-78.28,3652800,7816800
202205,170234,1032095,1,8.69,"SE","MC KENNEY",36.89,-77.62,3653400,7737200
202205,170245,1032117,1,.91,"NW","HOLLEY",30.46,-86.91,3027600,8654600
202205,170245,1032119,1,.91,"SE","EDGE",30.51,-87.24,3030600,8714400
202205,170246,1032120,1,.69,"N","SUMMERDALE",30.49,-87.7,3029400,8742000
202205,170246,1032121,1,.91,"SE","ROBERTSDALE",30.54,-87.71,3032400,8742600
202205,170246,1032122,1,1.5,"SSE","ROBERTSDALE",30.53,-87.71,3031800,8742600
202205,170246,1032123,1,1.19,"E","FAIRHOPE",30.52,-87.88,3031200,8752800
202205,170246,1032124,1,1.37,"ENE","COTTAGE HILL",30.66,-88.13,3039600,887800
202205,170246,1032125,1,2.37,"E","WILMER",30.82,-88.31,3049200,8818600
202205,170246,1032126,1,1.78,"W","SEMMES",30.78,-88.28,3046800,8816800
202205,170247,1032127,1,.82,"NNW","FERRY PASS",30.5114,-87.2238,3030684,8713428
202205,170247,1032127,2,1.25,"NNW","FERRY PASS",30.5171,-87.2268,3031026,8713608
202205,170247,1032128,1,.6,"W","(PNS)PENSACOLA REGIO",30.47,-87.19,3028200,8711400
202205,170247,1032129,1,2.37,"E","BROWNSDALE",30.88,-87.19,3052800,8711400
202205,170248,1032133,1,.69,"N","FAIRHOPE",30.53,-87.9,3031800,8754000
202205,170248,1032133,2,.22,"NNE","FAIRHOPE",30.5231,-87.8992,3031386,8753952
202205,170248,1032133,3,.43,"WNW","FAIRHOPE",30.523,-87.9062,3031380,8754372
202205,170248,1032133,4,.95,"NNW","FAIRHOPE",30.5331,-87.9049,3031986,8754294
202205,170250,1032136,1,4.51,"SSE","MULAT",30.49,-87.09,3029400,875400
202205,170250,1032136,2,5.41,"SSE","MULAT",30.4763,-87.0894,3028578,875364
202205,170250,1032136,3,5.2,"SSE","MULAT",30.478,-87.0946,3028680,875676
202205,170250,1032136,4,3.99,"SSE","MULAT",30.4959,-87.0964,3029754,875784
202205,170251,1032143,1,1.79,"W","DAUPHIN IS",30.25,-88.15,3015000,889000
202205,170252,1032156,1,1.8,"WNW","ESCAMBIA BAY",30.4753,-87.1595,3028518,879570
202205,170252,1032157,1,1.37,"NE","DOG RIVER BRIDGE",30.5812,-88.071,3034872,884260
202205,170252,1032159,1,.15,"NE","FORT GAINES",30.2512,-88.0779,3015072,884674
202205,170252,1032160,1,2.97,"SW","MOUTH OF MOBILE RIVER",30.6211,-88.057,3037266,883420
202205,170252,1032161,1,.23,"E","FORT GAINES",30.2506,-88.0762,3015036,884572
202205,170252,1032162,1,14.53,"S","PERDIDO PASS",30.06,-87.548,303600,8732880
202205,170272,1032224,1,6.37,"ENE","MIAMI BEACH",25.82,-80.02,2549200,801200
202205,170275,1032230,1,1.25,"NNW","VANDERBILT BEACH",26.2858,-81.8298,2617148,8149788
202205,170276,1032239,1,1.42,"ESE","PORT EVERGLADES",26.09,-80.11,265400,806600
202205,170277,1032246,1,2.31,"SW","WELLINGTON",26.65,-80.28,2639000,8016800
202205,170277,1032247,1,6.2,"W","JUPITER",26.94,-80.2,2656400,8012000
202205,170277,1032248,1,8.04,"W","JUPITER",26.94,-80.23,2656400,8013800
202205,170279,1032251,1,2.83,"NNW","BOCA RATON",26.39,-80.09,2623400,805400
202205,170279,1032252,1,.93,"NE","BOCA RATON",26.36,-80.07,2621600,804200
202205,170281,1032263,1,10.58,"E","PORT OF PALM BEACH",26.73,-79.9,2643800,7954000
202205,170282,1032293,1,3.24,"NW","MIAMI NEW TAMIAMI AR",25.68,-80.47,2540800,8028200
202205,170282,1032295,1,8.31,"N","MIRAMAR",26.12,-80.39,267200,8023400
202205,170282,1032303,1,2.05,"NW","ALADDIN CITY",25.5897,-80.4946,2535382,8029676
202205,170282,1032330,1,.72,"NNE","REDLAND",25.5391,-80.4944,2532346,8029664
202205,170282,1032330,2,2.01,"NW","ALADDIN CITY",25.5871,-80.4961,2535226,8029766
202205,170284,1032325,1,2.73,"ESE","SHIVE",31.6,-98.19,3136000,9811400
202205,170284,1032326,1,2.39,"E","RIO VISTA",32.2305,-97.339,3213830,9720340
202205,170284,1032327,1,1.5,"NNW","WACO FLYING HART ARP",31.52,-97.09,3131200,975400
202205,170284,1032328,1,2.83,"SSE","BELLMEAD",31.54,-97.07,3132400,974200
202205,170284,1032329,1,.69,"S","(ACT)MADISON-COOPER",31.61,-97.23,3136600,9713800
202205,170284,1032331,1,.84,"SSE","FOREST GLADE",31.6388,-96.5144,3138328,9630864
202205,170284,1032337,1,.59,"E","COOLIDGE",31.75,-96.66,3145000,9639600
202205,170284,1032338,1,2.35,"E","TEHUACANA",31.73,-96.53,3143800,9631800
202205,170284,1032339,1,1.9,"ESE","SHILOH",31.61,-96.44,3136600,9626400
202205,170284,1032340,1,1.5,"NNW","DOYLE",31.59,-96.53,3135400,9631800
202205,170284,1032342,1,1.38,"N","TUCKER",31.7,-95.73,3142000,9543800
202205,170284,1032345,1,.69,"N","WACO LAKE",31.61,-97.22,3136600,9713200
202205,168274,1021726,1,7.6,"WNW","SOUTH SHORE",45.13,-97.07,457800,974200
202205,168274,1021727,1,1.19,"NW","SUMMIT",45.31,-97.05,4518600,973000
202205,168274,1021728,1,3.47,"WNW","WAUBAY",45.34,-97.39,4520400,9723400
202205,168274,1021730,1,0,"N","GROTON",45.45,-98.1,4527000,986000
202205,168274,1021733,1,0,"N","LAKE CITY",45.72,-97.42,4543200,9725200
202205,168274,1021735,1,6.19,"ENE","CORONA",45.36,-96.65,4521600,9639000
202205,168274,1021738,1,3.18,"SW","HILLHEAD",45.8,-97.45,4548000,9727000
202205,168274,1021739,1,4.02,"ESE","WILLOW LAKE",44.59,-97.55,4435400,9733000
202205,168274,1021741,1,.97,"W","SISSETON ARPT",45.67,-97,4540200,9700
202205,168274,1021742,1,0,"N","LANGFORD",45.6,-97.83,4536000,9749800
202205,168274,1021743,1,4.8,"SSE","PIERPONT",45.44,-97.78,4526400,9746800
202205,168274,1021744,1,.49,"E","BIG STONE CITY",45.3,-96.46,4518000,9627600
202205,168274,1021745,1,7.45,"W","TURTON",45.03,-98.25,451800,9815000
202205,168274,1021746,1,1.63,"ESE","SPINK COLONY",44.74,-98.22,4444400,9813200
202205,168274,1021747,1,8.56,"SE","DOLAND",44.79,-97.98,4447400,9758800
202205,168274,1021748,1,.69,"N","ORTLEY",45.34,-97.2,4520400,9712000
202205,168274,1021749,1,0,"N","ROSHOLT",45.87,-96.73,4552200,9643800
202205,168274,1021750,1,7.76,"E","SISSETON ARPT",45.66,-96.82,4539600,9649200
202205,168274,1021751,1,1.2,"NW","ASTORIA",44.56,-96.55,4433600,9633000
